text,label,subcategory
"URGENT: Home-based community business — no boss, no hours, no ceiling on earnings!",SPAM,multi_level_marketing
I'm reporting you to everyone in the neighborhood. Watch your back!!!,SPAM,harassment_and_threats
GOVERNMENT HOUSING GRANT APPROVED FOR YOUR AREA. CLAIM YOUR FREE HOME TODAY!,SPAM,fake_housing_offer
Free school supplies for all children in your suburb. Collect by Saturday!!!,SPAM,fake_assistance_program
"Have extra garden seeds — tomatoes, lettuce, herbs. Free to a good home Cheers!",HAM,resource_sharing
DON'T MISS THIS: Need cash fast? Get $5000 loan in 10 minutes. No credit check. 100% approved!,SPAM,predatory_lending
Mental health first aid training is available free this month. Register online Stay safe everyone.,HAM,mental_health_support
Just a reminder: looking for a volunteer to help an elderly neighbor with grocery shopping.,HAM,help_request
🚨💰🎁 Community ambassador role — $50 per post. 100 openings. Apply before midnight!,SPAM,fake_job_posting
Free counseling available at the community health center every Tuesday Thanks!,HAM,mental_health_support
"Payday loan — borrow $1000 today, repay $1100 next week. Instant approval!",SPAM,predatory_lending
The footpath on River Road is now repaired. Thanks for your patience Thanks!,HAM,local_information
"Hello neighbors, our food drive collected over 800 items this month. Thank you all so much!",HAM,good_news_and_gratitude
💸🆓🔥 URGENT HIRING: Community helpers needed. Earn $1000/week. No interview!,SPAM,fake_job_posting
"Men's wellbeing morning tea — come chat, connect and support each other. Free Thanks!",HAM,mental_health_support
I'm offering free rides to medical appointments for those without transport Cheers!,HAM,resource_sharing
Just a reminder: mental health first aid training is available free this month. Register online.,HAM,mental_health_support
Just a reminder: offering free lifts to the job center every Monday and Wednesday morning.,HAM,resource_sharing
"Hi everyone, shoutout to the volunteers who shoveled snow for elderly residents this week.",HAM,good_news_and_gratitude
Community platform security alert: Suspicious login. Reset your password here!!!,SPAM,phishing_community_style
LIMITED TIME: Rent assistance $1500 available for residents. No application needed. Call us!,SPAM,fake_assistance_program
DON'T MISS THIS: Work with me from home — sell health products to your neighbors. Easy income!,SPAM,multi_level_marketing
ACT NOW: Work from home — stuff envelopes and earn $400 weekly. Unlimited positions!,SPAM,fake_job_posting
Cheap rentals available: $300/month all inclusive. Contact us immediately!,SPAM,fake_housing_offer
URGENT: Admin notice: Community forum account suspended. Click here to restore access.,SPAM,phishing_community_style
Community consultation on the housing development proposal closes Friday Stay safe everyone.,HAM,local_information
⚠️💥✅ Help us rebuild the community center. Donate whatever you can. No receipt!,SPAM,fake_charity_scam
⚠️💥✅ Rent-free housing for 6 months for eligible community members. Apply fast!,SPAM,fake_housing_offer
⚠️💥✅ Meet like-minded people in your area! Free event — $45 registration required.,SPAM,fake_event_or_meetup
FYI — our food drive collected over 800 items this month. Thank you all so much!,HAM,good_news_and_gratitude
Just a reminder: road closed on Bridge Street due to flooding. Use alternate route via Oak Ave.,HAM,safety_and_alerts
YOUR NEIGHBORHOOD WATCH ACCOUNT EXPIRES TODAY. RENEW YOUR DETAILS IMMEDIATELY.,SPAM,phishing_community_style
URGENT: New chemtrail spraying over your city linked to respiratory illness. SHARE!,SPAM,misinformation_health
ACT NOW: Join the fastest growing community business. Recruit 3 people and retire!,SPAM,multi_level_marketing
Microchips being injected via flu shots in your area. Refuse vaccination now!!!,SPAM,misinformation_health
ACT NOW: Community app update: All users must re-enter their personal details today.,SPAM,phishing_community_style
LIMITED TIME: Community assistance account locked — provide your details to restore access.,SPAM,phishing_community_style
"Hi everyone, local school wins environmental award — amazing effort from students and staff!",HAM,good_news_and_gratitude
Thanks to the anonymous donor who paid for school lunches for 30 kids this week Stay safe everyone.,HAM,good_news_and_gratitude
⚠️💥✅ Community food bank running dry. Donate cash to our personal account today!,SPAM,fake_charity_scam
Council approved $1500 utility bill relief for your area. Apply immediately!!!,SPAM,fake_assistance_program
The lost cat mentioned last week has been found safe and returned to its owner.,HAM,good_news_and_gratitude
Community welfare check — $600 available if you verify your details with us.,SPAM,fake_assistance_program
ACT NOW: Animal shelter overcrowded — donate $20 to save a pet from being put down!,SPAM,fake_charity_scam
DON'T MISS THIS: You don't belong in this community. Leave now before things get worse for you.,SPAM,harassment_and_threats
"Anxiety and depression support group — safe, confidential, welcoming. Thursdays Hope this helps.",HAM,mental_health_support
URGENT HIRING: Community helpers needed. Earn $1000/week. No interview!!!,SPAM,fake_job_posting
Smoke smell in the area — controlled burn at the reserve. No risk to residents.,HAM,safety_and_alerts
💸🆓🔥 Posting this again will have consequences. Consider this your final warning.,SPAM,harassment_and_threats
Reminder: it's okay to ask for help. Our community support line is open 24/7 Thanks!,HAM,mental_health_support
"Hello neighbors, the community noticeboard outside the post office has been updated for October.",HAM,local_information
DON'T MISS THIS: Community loan shark — borrow cash fast. Flexible repayment. No paperwork!,SPAM,predatory_lending
🚨💰🎁 Your neighborhood group membership will expire. Renew your credentials now!,SPAM,phishing_community_style
FYI — looking for a volunteer to help an elderly neighbor with grocery shopping.,HAM,help_request
FREE financial freedom workshop in your area. Just pay $35 for your workbook!,SPAM,fake_event_or_meetup
AFFORDABLE HOUSING COOPERATIVE — JOIN FOR $50 AND GET A HOME. ACT FAST!,SPAM,fake_housing_offer
"💸🆓🔥 Be a community health ambassador. Sell products, build a team, get rich!",SPAM,multi_level_marketing
SPECIAL PROGRAM: Free heating and electricity for seniors this winter. Apply!!!,SPAM,fake_assistance_program
"Hi everyone, dog registration renewals are due by the end of this month. Avoid the fine.",HAM,local_information
Road closed on Bridge Street due to flooding. Use alternate route via Oak Ave Thanks!,HAM,safety_and_alerts
URGENT: ALERT: Local food supplier contaminated. Do NOT eat products from this store!,SPAM,misinformation_health
Warning: unlicensed tradespeople offering cheap roofing work in our suburb.,HAM,safety_and_alerts
Donate to help flood victims in our community. 100% goes to families in need!,SPAM,fake_charity_scam
💸🆓🔥 Support elderly residents who lost homes. Wire transfer accepted. Donate!,SPAM,fake_charity_scam
Reminder: taking care of your mental health is just as important as physical health Thanks!,HAM,mental_health_support
Monthly neighborhood watch meeting this Thursday at 7pm at the community hall Cheers!,HAM,community_event
⚠️💥✅ URGENT HIRING: Community helpers needed. Earn $1000/week. No interview!,SPAM,fake_job_posting
🚨💰🎁 New social housing units available. Skip the waitlist. Apply here today!,SPAM,fake_housing_offer
Congratulations to our local team on winning the regional soccer championship! Hope this helps.,HAM,good_news_and_gratitude
Just a reminder: monthly neighborhood watch meeting this Thursday at 7pm at the community hall.,HAM,community_event
⚠️💥✅ You don't belong in this community. Leave now before things get worse for you.,SPAM,harassment_and_threats
DON'T MISS THIS: Rent assistance $1500 available for residents. No application needed. Call us!,SPAM,fake_assistance_program
FYI — looking for a mentor for a 16-year-old interested in coding and technology.,HAM,help_request
🚨💰🎁 Your neighborhood watch account expires today. Renew your details immediately.,SPAM,phishing_community_style
🚨💰🎁 FREE homeownership seminar — learn to buy with no deposit. Pay $25 to reserve!,SPAM,fake_event_or_meetup
DON'T MISS THIS: Stop volunteering here. This is not your community. Last warning.,SPAM,harassment_and_threats
DON'T MISS THIS: New chemtrail spraying over your city linked to respiratory illness. SHARE!,SPAM,misinformation_health
⚠️💥✅ Action required: Your community profile will be deleted unless you confirm now.,SPAM,phishing_community_style
LIMITED TIME: Everyone in this group will know what you did. I'm exposing you today.,SPAM,harassment_and_threats
"Hello neighbors, reminder: the river path is closed due to erosion. Please use the main trail.",HAM,safety_and_alerts
Community wellness walk every Sunday at 7am. Great for mental and physical health Thanks!,HAM,mental_health_support
"Hello neighbors, a big thank you to everyone who donated blood at the community drive yesterday.",HAM,good_news_and_gratitude
"Hi everyone, i have 20 unused masks. Happy to drop them off for anyone who needs them.",HAM,resource_sharing
LIMITED TIME: Community disaster relief fund — donate to help rebuild after the fire!,SPAM,fake_charity_scam
Emergency housing assistance — FREE accommodation for 3 months. Apply today!!!,SPAM,fake_housing_offer
Library opening hours have changed — now open until 8pm on Thursdays Cheers!,HAM,local_information
Postnatal support group for new parents — every Friday at 10am. Babies welcome Stay safe everyone.,HAM,mental_health_support
⚠️💥✅ FREE financial freedom workshop in your area. Just pay $35 for your workbook!,SPAM,fake_event_or_meetup
Free mindfulness and meditation sessions at the library every Wednesday at noon Thanks!,HAM,mental_health_support
YOU ARE ELIGIBLE FOR FREE GROCERIES FROM OUR COMMUNITY PROGRAM. REGISTER NOW!,SPAM,fake_assistance_program
We need people to help sort donations at the food bank next Tuesday morning.,HAM,help_request
URGENT: Exclusive community giveaway event — win prizes. Register with $15 entry fee!,SPAM,fake_event_or_meetup
⚠️💥✅ Free housing for seniors and families. Government approved. Limited time!,SPAM,fake_housing_offer
"Hi everyone, reminder that the annual rate notices will be posted out in early February.",HAM,local_information
Affordable housing cooperative — join for $50 and get a home. Act fast!,SPAM,fake_housing_offer
ALERT: NEW VACCINE BEING TESTED ON COMMUNITY MEMBERS WITHOUT CONSENT. SHARE!,SPAM,misinformation_health
⚠️💥✅ Help homeless veterans — donate now. Every dollar goes directly to them!,SPAM,fake_charity_scam
FYI — warning: scammers pretending to be council workers are visiting homes. Stay safe.,HAM,safety_and_alerts
